fecha;pais;ingresos;costos;porcentaje_mujeres;exportaciones;importaciones;endeudamiento;morosidad;reservas;spread;tasa_interes;Tamanio
01-05-2012;chile;12,7472;2,0084;0,40091;2,25967;1,315;0,47351;0,0775;2,0728;0,0921;0,1405;pequeña
01-06-2012;chile;12,9094;2,0065;0,40105;2,25921;1,3154;0,47655;0,0776;2,0586;0,0899;0,139;pequeña
01-07-2012;chile;13,05194;2,0432;0,40376;2,25757;1,3199;0,48053;0,0778;2,0601;0,0912;0,1406;pequeña
01-08-2012;chile;12,89674;2,0119;0,40014;2,26247;1,3102;0,4834;0,0776;2,0854;0,0942;0,1426;pequeña
01-09-2012;chile;12,98474;1,996;0,3979;2,2645;1,3052;0,48266;0,0779;2,0696;0,0921;0,141;pequeña
01-10-2012;chile;12,99237;1,978;0,39545;2,26739;1,2999;0,47737;0,0749;2,0316;0,0905;0,1399;pequeña
01-11-2012;chile;12,96146;1,9796;0,39452;2,26651;1,2991;0,47412;0,0749;2,0224;0,0898;0,1398;pequeña
01-12-2012;chile;13,10644;1,971;0,39251;2,27501;1,2895;0,4779;0,075;1,998;0,089;0,1376;pequeña
01-01-2013;chile;13,10375;1,9654;0,39415;2,26598;1,2968;0,52019;0,0727;2,0324;0,0906;0,1361;pequeña
01-02-2013;chile;13,29944;1,9537;0,39213;2,26732;1,2936;0,51067;0,0739;2,0396;0,0836;0,1344;pequeña
01-03-2013;chile;13,42286;1,9615;0,39308;2,26954;1,2927;0,50595;0,07;2,0561;0,0818;0,1325;pequeña
01-04-2013;chile;13,10987;1,9621;0,39278;2,27201;1,2897;0,50317;0,0676;2,1196;0,0827;0,133;pequeña
01-05-2013;chile;12,96013;1,9486;0,39087;2,27655;1,284;0,5122;0,0695;2,1217;0,0801;0,1306;pequeña
01-06-2013;chile;12,90191;1,9712;0,39174;2,27894;1,2833;0,51589;0,0701;2,0341;0,0763;0,1266;pequeña
01-07-2013;chile;12,82039;1,9678;0,39103;2,27979;1,2822;0,53228;0,0715;2,0704;0,075;0,1259;pequeña
01-08-2013;chile;12,64583;1,9678;0,39418;2,27878;1,2874;0,50514;0,0706;2,1019;0,0762;0,1266;pequeña
01-09-2013;chile;12,90717;1,9823;0,39779;2,27813;1,2933;0,50412;0,071;2,1388;0,0766;0,1272;pequeña
01-10-2013;chile;12,98745;1,9848;0,39469;2,2824;1,2844;0,5012;0,0713;2,1686;0,0754;0,1248;pequeña
01-11-2013;chile;12,74864;1,9717;0,39483;2,28221;1,2851;0,50292;0,0713;2,1692;0,075;0,1218;pequeña
01-12-2013;chile;13,07818;1,9863;0,39722;2,28365;1,2876;0,5026;0,0715;2,1721;0,0744;0,1197;pequeña
01-01-2014;chile;12,84775;1,9863;0,39623;2,28777;1,2827;0,49683;0,0722;2,1951;0,0729;0,118;pequeña
01-02-2014;chile;12,9235;1,9875;0,39586;2,2879;1,2818;0,50355;0,0666;2,1915;0,0762;0,1204;pequeña
01-03-2014;chile;12,95784;1,9946;0,39449;2,29312;1,2755;0,49954;0,0672;2,2327;0,076;0,1173;pequeña
01-04-2014;chile;12,92363;1,9924;0,39286;2,29655;1,2687;0,49703;0,0646;2,256;0,0705;0,1106;pequeña
01-05-2014;chile;13,08913;1,9963;0,3924;2,29696;1,2675;0,49407;0,0652;2,2743;0,0662;0,1062;pequeña
01-06-2014;chile;13,235;1,9905;0,39059;2,30022;1,2631;0,49791;0,0659;2,2838;0,0693;0,1094;pequeña
01-07-2014;chile;13,09432;2,0093;0,39241;2,29828;1,2677;0,50596;0,0665;2,2619;0,0692;0,108;pequeña
01-08-2014;chile;12,99774;1,9862;0,39088;2,30089;1,2637;0,50928;0,0664;2,3357;0,069;0,1055;pequeña
01-09-2014;chile;12,97127;1,9811;0,38877;2,30289;1,26;0,51195;0,0673;2,3284;0,0688;0,1024;pequeña
01-10-2014;chile;13,13758;1,9854;0,38887;2,30072;1,2627;0,50951;0,0683;2,3496;0,0688;0,1004;pequeña
01-11-2014;chile;12,95175;1,9919;0,38971;2,30107;1,2634;0,50605;0,0676;2,3521;0,071;0,1012;pequeña
01-12-2014;chile;13,15815;1,9695;0,38554;2,30789;1,2511;0,50781;0,0678;2,3591;0,0724;0,1026;pequeña
01-01-2015;chile;12,93952;1,9721;0,3849;2,30825;1,2502;0,71318;0,0675;2,3931;0,0698;0,1;pequeña
01-02-2015;chile;13,08667;1,9915;0,38643;2,30615;1,2536;0,65546;0,0641;2,3971;0,0731;0,1033;pequeña
01-03-2015;chile;12,98994;2,0089;0,38795;2,30273;1,2588;0,60688;0,0606;2,3047;0,0756;0,1058;pequeña
01-04-2015;chile;13,05463;2,025;0,38915;2,29819;1,2654;0,5779;0,0594;2,3042;0,0736;0,1038;pequeña
01-05-2015;chile;13,06032;2,0223;0,39051;2,28994;1,2694;0,56395;0,0608;2,2921;0,0741;0,1042;pequeña
01-06-2015;chile;12,84645;2,0154;0,39112;2,28937;1,2703;0,56049;0;2,3201;0,0775;0,1077;pequeña
01-07-2015;chile;12,51614;2,0203;0,39535;2,27697;1,2838;0,5572;0;2,3183;0,0772;0,1073;pequeña
01-08-2015;chile;12,42682;2,0315;0,39743;2,26838;1,2903;0,55297;0;2,3338;0,0784;0,1085;pequeña
01-09-2015;chile;12,38284;2,0177;0,39456;2,27126;1,2843;0,54499;0;2,3492;0,0768;0,107;pequeña
01-10-2015;chile;12,39388;2;0,39289;2,27208;1,2812;0,53845;0;2,3548;0,0737;0,1052;pequeña
01-11-2015;chile;12,43585;1,9749;0,38915;2,27541;1,2734;0,53657;0;2,3575;0,0754;0,1081;pequeña
01-12-2015;chile;12,42609;1,9646;0,38769;2,27591;1,2699;0,53953;0;2,4001;0,0785;0,1121;pequeña
01-01-2016;chile;12,2375;1,9743;0,38727;2,27578;1,2704;0,57729;0;2,4048;0,0764;0,1117;pequeña
01-02-2016;chile;12,36583;1,9738;0,38722;2,27442;1,2721;0,54669;0;2,4271;0,0795;0,1147;pequeña
01-03-2016;chile;12,77951;1,9794;0,38726;2,27259;1,2751;0,53528;0;2,4426;0,0782;0,1135;pequeña
01-04-2016;chile;11,34239;1,9822;0,38861;2,18819;1,3484;0,5317;0;2,4788;0,0769;0,1122;pequeña
01-05-2016;chile;11,48391;1,9944;0,38839;2,19031;1,3461;0,52875;0;2,476;0,077;0,1123;pequeña
01-06-2016;chile;11,5585;1,9902;0,38748;2,18841;1,3467;0,52667;0;2,468;0,0779;0,1133;pequeña
01-07-2016;chile;11,78409;1,9873;0,38712;2,18991;1,3453;0,52668;0;2,4668;0,0755;0,111;pequeña
01-08-2016;chile;11,69781;1,9882;0,38682;2,19124;1,3429;0,5263;0;2,4888;0,0756;0,111;pequeña
01-09-2016;chile;11,87433;1,998;0,38796;2,19;1,3455;0,53019;0;2,4415;0,0752;0,1105;pequeña
01-10-2016;chile;11,9181;2,0002;0,38699;2,18992;1,3446;0,53226;0;2,4271;0,0728;0,1082;pequeña
01-11-2016;chile;11,82082;1,9932;0,38703;2,19366;1,3403;0,53488;0;2,4335;0,074;0,1092;pequeña
01-12-2016;chile;11,92494;1,9891;0,38667;2,19417;1,3395;0,53619;0;2,4537;0,0739;0,109;pequeña
01-01-2017;chile;11,81102;1,9807;0,38538;2,19386;1,3355;0,60476;0;2,4401;0,0755;0,1098;pequeña
01-02-2017;chile;11,859;1,9798;0,38486;2,19541;1,3337;0,56679;0;2,4519;0,0762;0,1086;pequeña
01-03-2017;chile;11,82419;1,9818;0,38444;2,19785;1,3303;0,55367;0;2,4473;0,0747;0,1064;pequeña
01-04-2017;chile;11,77762;1,9672;0,38168;2,19935;1,3262;0,53533;0;2,4465;0,0764;0,1055;pequeña
01-05-2017;chile;11,75777;1,9582;0,38225;2,18155;1,3358;0,53787;0;2,4984;0,0784;0,1053;pequeña
01-06-2017;chile;11,84424;1,9519;0,38149;2,18155;1,3357;0,54648;0;2,4793;0,0765;0,102;pequeña
01-07-2017;chile;11,91034;1,958;0,38094;2,18266;1,3349;0,56105;0;2,4943;0,0744;0,0998;pequeña
01-08-2017;chile;11,90611;1,9539;0,3799;2,18375;1,3333;0,56364;0;2,4762;0,0749;0,1004;pequeña
01-09-2017;chile;11,98938;1,97;0,37968;2,18442;1,3322;0,56797;0;2,4612;0,0744;0,0999;pequeña
01-05-2012;peru;14,0194;3,3039;0,55537;1,97253;1,9637;0,71935;0,0225;0,135096;0,047912;0,067612;mediana
01-06-2012;peru;14,25261;3,3227;0,55622;1,97222;1,9684;0,72088;0,0237;0,088028;0,047041;0,067741;mediana
01-07-2012;peru;13,55008;3,2974;0,55297;1,97393;1,9583;0,7213;0,0249;0,089651;0,045546;0,067746;mediana
01-08-2012;peru;13,41888;3,2957;0,55347;1,97302;1,9594;0,72168;0,0246;7,74708;0,043814;0,067414;mediana
01-09-2012;peru;13,24569;3,3319;0,55791;1,96928;1,9755;0,7213;0,0252;0,291922;0,043359;0,067259;mediana
01-10-2012;peru;13,02833;3,3073;0,55586;1,97334;1,9639;0,7225;0,0263;0,157752;0,043076;0,067476;mediana
01-11-2012;peru;13,18744;3,333;0,55755;1,97257;1,9719;0,72073;0,0255;0,211624;0,046146;0,067246;mediana
01-12-2012;peru;13,70679;3,3384;0,55605;1,97687;1,9673;0,72251;0,025;0,14613;0,049044;0,066844;mediana
01-01-2013;peru;13,7429;3,3458;0,55491;1,98222;1,9653;0,85544;0,0277;0,153124;0,050482;0,065782;mediana
01-02-2013;peru;13,63995;3,3518;0,55362;1,97921;1,9681;0,85264;0,0291;0,161762;0,052037;0,065037;mediana
01-03-2013;peru;14,12164;3,315;0,55248;1,98323;1,955;0,85109;0,0297;0,127632;0,055715;0,064915;mediana
01-04-2013;peru;14,21724;3,2881;0,55218;1,98118;1,9527;0,85439;0,031;0,135124;0,055322;0,065822;mediana
01-05-2013;peru;14,08077;3,2964;0,55248;1,9815;1,9535;0,85773;0,0324;0,160992;0,054913;0,066213;mediana
01-06-2013;peru;14,17758;3,3052;0,55348;1,97643;1,9625;0,85937;0,0329;0,174254;0,055611;0,066511;mediana
01-07-2013;peru;13,84117;3,3342;0,55371;1,97287;1,9712;0,86148;0,0347;0,169813;0,055644;0,066544;mediana
01-08-2013;peru;13,64864;3,3218;0,55307;1,9697;1,972;0,86299;0,0348;0,13041;0,055277;0,066577;mediana
01-09-2013;peru;13,44384;3,3186;0,55217;1,97069;1,9691;0,86456;0,0355;0,12925;0,055722;0,066622;mediana
01-10-2013;peru;13,18218;3,3493;0,55474;1,9649;1,9842;0,85245;0,0369;0,118864;0,055901;0,066701;mediana
01-11-2013;peru;13,1612;3,2967;0,55426;1,9636;1,9767;0,85364;0,0358;0,155108;0,055774;0,066874;mediana
01-12-2013;peru;13,16878;3,2548;0,55127;1,96902;1,961;0,85481;0,0366;0,129775;0,056026;0,067226;mediana
01-01-2014;peru;13,36635;3,2863;0,55261;1,9629;1,9746;0,87328;0,0386;0,146268;0,055445;0,066545;mediana
01-02-2014;peru;13,3011;3,2997;0,55436;1,96194;1,9799;0,87252;0,039;0,133854;0,054044;0,066644;mediana
01-03-2014;peru;13,84268;3,2413;0,54989;1,96513;1,9623;0,8726;0,0377;0,232952;0,052461;0,066961;mediana
01-04-2014;peru;13,92831;3,2661;0,55018;1,96285;1,9695;0,87289;441,08;0,129469;0,050852;0,066252;mediana
01-05-2014;peru;13,86296;3,2543;0,54966;1,96615;1,9635;0,87255;0,0416;0,153935;0,049092;0,066392;mediana
01-06-2014;peru;13,72051;3,2791;0,55224;1,96149;1,9754;0,87197;0,0389;0,136086;0,047139;0,065939;mediana
01-07-2014;peru;13,43517;3,2803;0,55149;1,96106;1,9756;0,87153;0,0433;0,129474;0,043405;0,065305;mediana
01-08-2014;peru;13,40789;3,2921;0,55122;1,95827;1,9807;0,87151;0,0423;0,14317;0,041695;0,064795;mediana
01-09-2014;peru;14,07369;3,2839;0,5491;1,96271;1,972;0,87183;0,0431;0,144829;0,038693;0,064093;mediana
01-10-2014;peru;14,06363;3,3221;0,55225;1,96233;1,9822;0,87256;0,0456;0,132905;0,037177;0,063177;mediana
01-11-2014;peru;13,91949;3,3117;0,55149;1,96529;1,9767;0,87251;0,0456;0,139866;0,036315;0,064315;mediana
01-12-2014;peru;13,64707;3,3398;0,55198;1,96298;1,986;0,87363;0,0472;0,128181;0,033814;0,064214;mediana
01-01-2015;peru;13,5036;3,3546;0,54962;1,95853;1,9914;0,89182;0,053;0,160436;0,031446;0,063946;mediana
01-02-2015;peru;13,55017;3,3436;0,55131;1,95933;1,9889;0,88799;0,0535;0,152245;0,032307;0,063307;mediana
01-03-2015;peru;13,98218;3,3014;0,54284;1,98617;1,9361;0,88893;0,0499;0,12595;0,030314;0,063214;mediana
01-04-2015;peru;13,92862;3,3098;0,54256;1,98197;1,9427;0,88906;0,0514;0,136937;0,028979;0,064179;mediana
01-05-2015;peru;13,87295;3,2985;0,54265;1,96616;1,9593;0,88784;0,0528;0,157069;0,028462;0,064362;mediana
01-06-2015;peru;13,7778;3,252;0,54021;1,97123;1,9423;0,88753;0,054;0,139387;0,023562;0,063962;mediana
01-07-2015;peru;14,00917;3,2475;0,53868;1,97427;1,9368;0,8873;0,0576;0,143456;0,022636;0,064536;mediana
01-08-2015;peru;13,79808;3,3239;0,54202;1,96704;1,9623;0,88829;0,0544;0,150235;0,02288;0,06428;mediana
01-09-2015;peru;13,70911;3,3112;0,53987;1,96596;1,9592;0,88855;0,0527;0,146689;0,022618;0,063818;mediana
01-10-2015;peru;13,79733;3,2905;0,53788;1,96981;1,9479;0,88781;0,0548;0,143871;0,021011;0,063511;mediana
01-11-2015;peru;13,60608;3,2881;0,53781;1,97045;1,9468;0,7107;0,0561;0,155372;0,018627;0,063227;mediana
01-12-2015;peru;13,69617;3,2725;0,53857;1,97351;1,9415;0,7045;0,0521;0,123395;0,014822;0,063222;mediana
01-01-2016;peru;13,57534;3,3053;0,53762;1,97027;1,9509;0,65794;0,0546;0,14786;0,01557;0,06357;mediana
01-02-2016;peru;13,5396;3,2915;0,54005;1,96573;1,9547;0,68957;0,0557;0,166691;0,010737;0,062937;mediana
01-03-2016;peru;14,24835;3,3254;0,5428;1,96766;1,9611;0,68913;0,0558;0,149778;0,010569;0,062869;mediana
01-04-2016;peru;14,26209;3,3061;0,54018;1,97145;1,9514;0,69865;0,0568;0,188595;0,01045;0,06285;mediana
01-05-2016;peru;14,46289;3,2916;0,53885;1,97725;1,9406;0,72877;0,0592;0,123119;0,009853;0,062653;mediana
01-06-2016;peru;14,49874;3,2736;0,53619;1,98119;1,9302;0,71659;0,0594;0,126157;0,008901;0,062301;mediana
01-07-2016;peru;14,84631;3,2463;0,53444;1,98195;1,924;0,72409;0,0606;0,123686;0,007891;0,061591;mediana
01-08-2016;peru;14,99465;3,2394;0,53261;1,98103;1,9213;0,73272;0,0642;0,11243;0,006809;0,061609;mediana
01-09-2016;peru;14,92858;3,2626;0,53352;1,97644;1,9321;0,7352;0,0627;0,134542;0,005881;0,061181;mediana
01-10-2016;peru;14,93217;3,2403;0,5326;1,97847;1,9244;0,73795;0,0644;0,122398;0,005237;0,060337;mediana
01-11-2016;peru;14,8967;3,2634;0,5337;1,97654;1,9324;0,73963;0,0652;0,0999;0,004637;0,060137;mediana
01-12-2016;peru;14,75955;3,2507;0,53752;1,97222;1,9381;0,73876;0,0608;0,107397;-0,001917;0,059683;mediana
01-01-2017;peru;14,89228;3,258;0,53448;1,97451;1,9335;0,71857;0,0674;0,108532;0,002759;0,059459;mediana
01-02-2017;peru;14,90454;3,2768;0,53235;1,97462;1,9349;0,72307;0,0679;0,10243;-0,001803;0,058697;mediana
01-03-2017;peru;15,51286;3,2019;0,52344;1,98325;1,9065;0,72716;0,0684;0,106113;0,001102;0,058102;mediana
01-04-2017;peru;15,58421;3,2342;0,52137;1,98497;1,9094;0,7327;0,0704;0,122054;0,003676;0,057676;mediana
01-05-2017;peru;15,54769;3,2208;0,52118;1,98663;1,9036;0,73726;0,0702;0,105105;-0,002743;0,057857;mediana
01-06-2017;peru;15,42925;3,1881;0,52069;1,98946;1,8933;0,73483;0,0693;0,110793;0,004756;0,057656;mediana
01-07-2017;peru;15,61747;3,2232;0,51898;1,98409;1,9066;0,73739;0,0713;0,11468;-0,001855;0,057345;mediana
01-08-2017;peru;15,63631;3,1874;0,51784;1,98834;1,8947;0,73869;0,0725;0,098501;0,000104;0,057004;mediana
01-09-2017;peru;15,47471;3,1653;0,52436;1,9838;1,8991;0,73603;0,0708;0,09986;-0,008332;0,057268;mediana
01-05-2012;colombia;26,6286;2,6533;0,40532;2,24239;1,4321;0,61369;0,04499;1,7818;0,07023;0,1229;pequeña
01-06-2012;colombia;25,9401;2,5323;0,39491;2,24034;1,4088;0,60937;0,04569;2,3864;0,06878;0,1218;pequeña
01-07-2012;colombia;27,2383;2,6412;0,42059;2,21579;1,4709;0,60889;0,04667;2,8498;0,06639;0,1199;pequeña
01-08-2012;colombia;28,10925;2,469;0,42149;2,27031;1,3736;0,60974;0,04729;2,7638;0,07145;0,1227;pequeña
01-09-2012;colombia;28,82145;2,8929;0,42608;2,20878;1,5104;0,60737;0,04909;3,3718;0,07068;0,1185;pequeña
01-10-2012;colombia;28,91203;2,7714;0,41173;2,2514;1,4343;0,60664;0,04869;3,4217;0,07256;0,1203;pequeña
01-11-2012;colombia;28,55547;2,7258;0,39552;2,25676;1,4299;0,60474;0,05101;4,1696;0,07144;0,1183;pequeña
01-12-2012;colombia;27,88286;2,8968;0,41172;2,21978;1,5154;0,60572;0,05024;4,2166;0,07059;0,1155;pequeña
01-01-2013;colombia;29,85028;2,9184;0,43048;2,23711;1,4981;0,6113;0,05234;0,6363;0,07326;0,1152;pequeña
01-02-2013;colombia;30,21116;2,7907;0,40433;2,23986;1,4644;0,61528;0,05499;1,1632;0,07037;0,11;pequeña
01-03-2013;colombia;30,05647;2,9145;0,41811;2,24601;1,4657;0,61508;0,05887;1,756;0,07252;0,1094;pequeña
01-04-2013;colombia;29,88618;3,0533;0,43939;2,17142;1,6104;0,61792;0,05766;2,1303;0,07258;0,1041;pequeña
01-05-2013;colombia;29,61775;2,8931;0,41201;2,24318;1,4806;0,62164;0,05725;1,9408;0,06594;0,0979;pequeña
01-06-2013;colombia;16,49069;3,0747;0,44519;2,21544;1,5536;0,6254;0,05875;2,7168;0,06604;0,0977;pequeña
01-07-2013;colombia;16,83059;2,9987;0,4414;2,2331;1,5191;0,6285;0,0594;2,8271;0,06913;0,1012;pequeña
01-08-2013;colombia;15,36976;2,9385;0,42722;2,21405;1,5429;0,62918;0,0611;3,8917;0,07282;0,1055;pequeña
01-09-2013;colombia;15,6053;2,7576;0,42457;2,25098;1,4651;0,6327;0,06134;4,1703;0,07191;0,1047;pequeña
01-10-2013;colombia;14,41912;2,6574;0,40761;2,29182;1,3753;0,63522;0,06035;3,6497;0,07083;0,1036;pequeña
01-11-2013;colombia;14,49495;2,6598;0,40142;2,29608;1,3781;0,6392;0,06139;5,0327;0,06951;0,1021;pequeña
01-12-2013;colombia;14,50207;2,7937;0,42516;2,27552;1,433;0,64114;0,06216;4,2098;0,06563;0,098;pequeña
01-01-2014;colombia;9,20692;2,735;0,41785;2,2874;1,4093;0,65596;0,0667;0,6347;0,07171;0,1041;pequeña
01-02-2014;colombia;9,37223;2,5912;0,392;2,30215;1,3535;0,65723;0,06849;1,071;0,06647;0,099;pequeña
01-03-2014;colombia;10,89461;2,7705;0,41753;2,2405;1,4827;0,65164;0,0688;1,5433;0,06991;0,1015;pequeña
01-04-2014;colombia;10,73491;2,683;0,40221;2,28627;1,3945;0,6519;0,06904;1,5667;0,06748;0,1;pequeña
01-05-2014;colombia;10,62905;2,8298;0,43436;2,25097;1,4664;0,65334;0,06899;2,1718;0,06556;0,1002;pequeña
01-06-2014;colombia;10,13414;2,631;0,4078;2,26898;1,4145;0,65096;0,0718;2,5693;0,06273;0,1007;pequeña
01-07-2014;colombia;10,09087;2,7097;0,42158;2,29054;1,408;0,65171;0,07092;2,7374;0,06414;0,1034;pequeña
01-08-2014;colombia;10,00133;2,8197;0,41672;2,27778;1,4388;0,64973;0,07187;3,8315;0,06164;0,1029;pequeña
01-09-2014;colombia;9,9838;2,6747;0,40691;2,29595;1,3812;0,65215;0,07145;4,0731;0,06071;0,1049;pequeña
01-10-2014;colombia;9,72723;2,5622;0,4071;2,31212;1,3371;0,65055;0,073;3,3071;0,06202;0,107;pequeña
01-11-2014;colombia;18,23247;3,1699;0,46742;2,20181;1,6211;0,65027;0,07499;4,4307;0,06166;0,1067;pequeña
01-12-2014;colombia;17,89902;3,0324;0,44827;2,21968;1,5598;0,64325;0,07393;3,6654;0,05871;0,1038;pequeña
01-01-2015;colombia;17,69725;2,9017;0,44486;2,271;1,4699;0,07578;0,07552;0,6251;0,06393;0,1092;pequeña
01-02-2015;colombia;19,87569;2,7093;0,38998;2,32539;1,3788;0,10211;0,06453;0,8721;0,05943;0,1046;pequeña
01-03-2015;colombia;19,16699;2,7297;0,42107;2,2811;1,4521;0,11845;0,06697;1,2214;0,06559;0,1106;pequeña
01-04-2015;colombia;20,0126;2,7953;0,41093;2,29813;1,4443;0,12698;0,06438;1,1133;0,06251;0,1077;pequeña
01-05-2015;colombia;19,67655;2,8168;0,42035;2,3184;1,4155;0,11847;0,06203;1,6877;0,06383;0,109;pequeña
01-06-2015;colombia;9,84571;2,7504;0,41918;2,34077;1,374;0,11354;0,06396;1,9089;0,063;0,1082;pequeña
01-07-2015;colombia;9,61699;3,0578;0,43574;2,30151;1,5031;0,10206;0,06408;1,9319;0,06355;0,1089;pequeña
01-08-2015;colombia;9,33463;2,9818;0,44888;2,23985;1,5477;0,09699;0,06406;2,3564;0,06126;0,1065;pequeña
01-09-2015;colombia;9,43625;3,0361;0,44016;2,29649;1,5017;0,09882;0,06392;1,9508;0,06306;0,1087;pequeña
01-10-2015;colombia;9,45247;2,8946;0,41561;2,32998;1,4148;0,10149;0,06449;2,8337;0,0618;0,1103;pequeña
01-11-2015;colombia;9,25828;2,7482;0,43015;2,30433;1,4193;0,09479;0,06629;3,1548;0,06494;0,1165;pequeña
01-12-2015;colombia;9,18071;2,7585;0,4304;2,32916;1,3969;0,09235;0,06517;2,4665;0,06274;0,1186;pequeña
01-01-2016;colombia;9,03206;2,6619;0,44609;2,29301;1,4406;0,05649;0,06779;0,4603;0,06828;0,1261;pequeña
01-02-2016;colombia;8,80608;2,9469;0,45532;2,26144;1,5216;0,08303;0,06824;0,6833;0,065;0,1258;pequeña
01-03-2016;colombia;9,87674;2,6474;0,44202;2,33094;1,3958;0,10313;0,07014;0,8247;0,07185;0,1351;pequeña
01-04-2016;colombia;10,07324;2,7989;0,45924;2,29478;1,4734;0,09997;0,06975;1,2095;0,07591;0,1409;pequeña
01-05-2016;colombia;9,93051;2,9778;0,44672;2,29914;1,4886;0,09711;0,07121;1,5615;0,07266;0,1429;pequeña
01-06-2016;colombia;9,3525;2,6472;0,42973;2,33568;1,3856;0,11798;0,07163;1,3517;0,06906;0,1424;pequeña
01-07-2016;colombia;9,2405;2,8879;0,4577;2,3103;1,4649;0,1098;0,07231;2,1268;0,07145;0,1461;pequeña
01-08-2016;colombia;9,26251;2,9923;0,45989;2,29409;1,5056;0,10782;0,07173;1,8151;0,069;0,1467;pequeña
01-09-2016;colombia;9,74977;2,89;0,4641;2,32122;1,4662;0,10704;0,07001;2,2957;0,06749;0,1451;pequeña
